Tåguppdrag,Tågnr,Tågordning uppdrag,Datum (PAU),Tågslag,UppehållstypAvgång,UppehållstypAnkomst,Delsträckanummer,Första platssignatur,Första platssignatur för uppdrag,Sista platssignatur,Sista platssignatur för uppdrag,Avgångsplats,Från platssignatur,Ankomstplats,Till platssignatur,Sträcka med riktning,Inställelseorsakskod,Inställelseorsak,Ankomsttid,Avgångstid,Planerad ankomsttid,Planerad avgångstid,Dragfordonsid,Framförda tågkm,Rapporterad tågvikt,Rapporterad tåglängd,Antal rapporterade vagnar,Antal rapporterade hjulaxlar,Inställtflagga,Planeringsstatus
2811,002811,1,2015-01-01,RST,Uppehåll,Passage,17,BÅL,BÅL,VHE,VHE,Älvsjö,Äs,Högdalen,Hön,Äs-Hön,-,-,2015-01-01 07:49,2015-01-01 07:47,2015-01-01 07:48,2015-01-01 07:45,X606065,3.62386,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Passage,Uppehåll,18,BÅL,BÅL,VHE,VHE,Högdalen,Hön,Farsta strand,Fas,Hön-Fas,-,-,2015-01-01 07:50,2015-01-01 07:49,2015-01-01 07:51,2015-01-01 07:48,X606065,3.97423,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Uppehåll,Uppehåll,19,BÅL,BÅL,VHE,VHE,Farsta strand,Fas,Trångsund,Tåd,Fas-Tåd,-,-,2015-01-01 07:53,2015-01-01 07:52,2015-01-01 07:53,2015-01-01 07:51,X606065,2.03665,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Uppehåll,Uppehåll,20,BÅL,BÅL,VHE,VHE,Trångsund,Tåd,Skogås,Skg,Tåd-Skg,-,-,2015-01-01 07:56,2015-01-01 07:54,2015-01-01 07:55,2015-01-01 07:53,X606065,1.65807,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Uppehåll,Uppehåll,21,BÅL,BÅL,VHE,VHE,Skogås,Skg,Handen,Hnd,Skg-Hnd,-,-,2015-01-01 08:00,2015-01-01 07:57,2015-01-01 08:01,2015-01-01 07:55,X606065,6.50980,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Uppehåll,Uppehåll,22,BÅL,BÅL,VHE,VHE,Handen,Hnd,Jordbro,Jbo,Hnd-Jbo,-,-,2015-01-01 08:03,2015-01-01 08:02,2015-01-01 08:04,2015-01-01 08:01,X606065,2.70859,206.00,107.10,0,14,N,P
2811,002811,1,2015-01-01,RST,Uppehåll,Sista,23,BÅL,BÅL,VHE,VHE,Jordbro,Jbo,Västerhaninge,Vhe,Jbo-Vhe,-,-,2015-01-01 08:07,2015-01-01 08:05,2015-01-01 08:07,2015-01-01 08:04,X606065,2.62940,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Första,Uppehåll,1,NYH,NYH,BÅL,BÅL,Nynäshamn,Nyh,Gröndalsviken,Gdv,Nyh-Gdv,-,-,2015-01-01 06:52,2015-01-01 06:50,2015-01-01 06:52,2015-01-01 06:50,X606033,1.41038,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,2,NYH,NYH,BÅL,BÅL,Gröndalsviken,Gdv,Nynäsgård,Ngd,Gdv-Ngd,-,-,2015-01-01 06:55,2015-01-01 06:53,2015-01-01 06:55,2015-01-01 06:52,X606033,1.82201,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,3,NYH,NYH,BÅL,BÅL,Nynäsgård,Ngd,Ösmo,Öso,Ngd-Öso,-,-,2015-01-01 07:00,2015-01-01 06:55,2015-01-01 07:00,2015-01-01 06:55,X606033,8.92529,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,4,NYH,NYH,BÅL,BÅL,Ösmo,Öso,Segersäng,Ssä,Öso-Ssä,-,-,2015-01-01 07:05,2015-01-01 07:02,2015-01-01 07:05,2015-01-01 07:01,X606033,5.18656,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,5,NYH,NYH,BÅL,BÅL,Segersäng,Ssä,Hemfosa,Hfa,Ssä-Hfa,-,-,2015-01-01 07:09,2015-01-01 07:06,2015-01-01 07:09,2015-01-01 07:05,X606033,5.35647,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,6,NYH,NYH,BÅL,BÅL,Hemfosa,Hfa,Tungelsta,Ts,Hfa-Ts,-,-,2015-01-01 07:13,2015-01-01 07:10,2015-01-01 07:14,2015-01-01 07:09,X606033,5.52583,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,7,NYH,NYH,BÅL,BÅL,Tungelsta,Ts,Krigslida,Kda,Ts-Kda,-,-,Saknas     -    ,2015-01-01 07:14,2015-01-01 07:16,2015-01-01 07:14,X606033,1.44500,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,8,NYH,NYH,BÅL,BÅL,Krigslida,Kda,Västerhaninge,Vhe,Kda-Vhe,-,-,2015-01-01 07:19,2015-01-01 07:16,2015-01-01 07:19,2015-01-01 07:16,X606033,2.58815,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,9,NYH,NYH,BÅL,BÅL,Västerhaninge,Vhe,Jordbro,Jbo,Vhe-Jbo,-,-,2015-01-01 07:25,2015-01-01 07:23,2015-01-01 07:26,2015-01-01 07:23,X606033,2.62940,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,10,NYH,NYH,BÅL,BÅL,Jordbro,Jbo,Handen,Hnd,Jbo-Hnd,-,-,2015-01-01 07:28,2015-01-01 07:26,2015-01-01 07:29,2015-01-01 07:26,X606033,2.70859,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,11,NYH,NYH,BÅL,BÅL,Handen,Hnd,Skogås,Skg,Hnd-Skg,-,-,2015-01-01 07:32,2015-01-01 07:29,2015-01-01 07:35,2015-01-01 07:29,X606033,6.50980,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,12,NYH,NYH,BÅL,BÅL,Skogås,Skg,Trångsund,Tåd,Skg-Tåd,-,-,2015-01-01 07:36,2015-01-01 07:35,2015-01-01 07:37,2015-01-01 07:35,X606033,1.65807,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,13,NYH,NYH,BÅL,BÅL,Trångsund,Tåd,Farsta strand,Fas,Tåd-Fas,-,-,2015-01-01 07:39,2015-01-01 07:37,2015-01-01 07:40,2015-01-01 07:37,X606033,2.03665,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Passage,14,NYH,NYH,BÅL,BÅL,Farsta strand,Fas,Högdalen,Hön,Fas-Hön,-,-,2015-01-01 07:43,2015-01-01 07:41,2015-01-01 07:43,2015-01-01 07:40,X606033,3.97423,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Passage,Uppehåll,15,NYH,NYH,BÅL,BÅL,Högdalen,Hön,Älvsjö,Äs,Hön-Äs,-,-,2015-01-01 07:45,2015-01-01 07:43,2015-01-01 07:46,2015-01-01 07:43,X606033,3.62386,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,16,NYH,NYH,BÅL,BÅL,Älvsjö,Äs,Årstaberg,Åbe,Äs-Åbe,-,-,2015-01-01 07:48,2015-01-01 07:46,2015-01-01 07:49,2015-01-01 07:46,X606033,2.91984,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,17,NYH,NYH,BÅL,BÅL,Årstaberg,Åbe,Stockholm Södra,Sst,Åbe-Sst,-,-,2015-01-01 07:51,2015-01-01 07:49,2015-01-01 07:52,2015-01-01 07:49,X606033,2.61269,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,18,NYH,NYH,BÅL,BÅL,Stockholm Södra,Sst,Stockholm C,Cst,Sst-Cst,-,-,2015-01-01 07:55,2015-01-01 07:53,2015-01-01 07:56,2015-01-01 07:52,X606033,2.33011,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,19,NYH,NYH,BÅL,BÅL,Stockholm C,Cst,Karlberg,Ke,Cst-Ke,-,-,2015-01-01 08:01,2015-01-01 07:58,2015-01-01 08:01,2015-01-01 07:58,X606033,2.08800,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Passage,20,NYH,NYH,BÅL,BÅL,Karlberg,Ke,Huvudsta,Huv,Ke-Huv,-,-,2015-01-01 08:04,2015-01-01 08:02,2015-01-01 08:04,2015-01-01 08:01,X606033,2.45735,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Passage,Uppehåll,21,NYH,NYH,BÅL,BÅL,Huvudsta,Huv,Sundbyberg,Sub,Huv-Sub,-,-,2015-01-01 08:05,2015-01-01 08:04,2015-01-01 08:06,2015-01-01 08:04,X606033,1.94789,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Passage,22,NYH,NYH,BÅL,BÅL,Sundbyberg,Sub,Duvbo,Duo,Sub-Duo,-,-,2015-01-01 08:08,2015-01-01 08:06,2015-01-01 08:08,2015-01-01 08:06,X606033,2.52229,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Passage,Uppehåll,23,NYH,NYH,BÅL,BÅL,Duvbo,Duo,Spånga,Spå,Duo-Spå,-,-,2015-01-01 08:10,2015-01-01 08:08,2015-01-01 08:10,2015-01-01 08:08,X606033,2.50390,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,24,NYH,NYH,BÅL,BÅL,Spånga,Spå,Barkarby,Bkb,Spå-Bkb,-,-,2015-01-01 08:13,2015-01-01 08:11,2015-01-01 08:13,2015-01-01 08:10,X606033,3.17353,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,25,NYH,NYH,BÅL,BÅL,Barkarby,Bkb,Jakobsberg,Jkb,Bkb-Jkb,-,-,2015-01-01 08:17,2015-01-01 08:14,2015-01-01 08:18,2015-01-01 08:13,X606033,2.90488,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,26,NYH,NYH,BÅL,BÅL,Jakobsberg,Jkb,Kallhäll,Khä,Jkb-Khä,-,-,2015-01-01 08:21,2015-01-01 08:18,2015-01-01 08:22,2015-01-01 08:18,X606033,3.58323,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Uppehåll,27,NYH,NYH,BÅL,BÅL,Kallhäll,Khä,Kungsängen,Kän,Khä-Kän,-,-,2015-01-01 08:25,2015-01-01 08:22,2015-01-01 08:26,2015-01-01 08:22,X606033,5.16126,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Passage,28,NYH,NYH,BÅL,BÅL,Kungsängen,Kän,Bro-Nygård,Brny,Kän-Brny,-,-,2015-01-01 08:28,2015-01-01 08:26,2015-01-01 08:29,2015-01-01 08:26,X606033,5.60240,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Passage,Uppehåll,29,NYH,NYH,BÅL,BÅL,Bro-Nygård,Brny,Bro,Bro,Brny-Bro,-,-,2015-01-01 08:30,2015-01-01 08:28,2015-01-01 08:31,2015-01-01 08:29,X606033,2.75966,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Uppehåll,Passage,30,NYH,NYH,BÅL,BÅL,Bro,Bro,Toresta,Tot,Bro-Tot,-,-,2015-01-01 08:33,2015-01-01 08:31,2015-01-01 08:33,2015-01-01 08:31,X606033,4.14660,206.00,107.10,0,14,N,P
2812,002812,1,2015-01-01,RST,Passage,Sista,31,NYH,NYH,BÅL,BÅL,Toresta,Tot,Bålsta,Bål,Tot-Bål,-,-,2015-01-01 08:36,2015-01-01 08:33,2015-01-01 08:37,2015-01-01 08:33,X606033,4.53200,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Första,Passage,1,BÅL,BÅL,NYH,NYH,Bålsta,Bål,Toresta,Tot,Bål-Tot,-,-,2015-01-01 07:26,2015-01-01 07:24,2015-01-01 07:25,2015-01-01 07:23,X606029,4.53200,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Passage,Uppehåll,2,BÅL,BÅL,NYH,NYH,Toresta,Tot,Bro,Bro,Tot-Bro,-,-,2015-01-01 07:28,2015-01-01 07:26,2015-01-01 07:28,2015-01-01 07:25,X606029,4.14660,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Passage,3,BÅL,BÅL,NYH,NYH,Bro,Bro,Bro-Nygård,Brny,Bro-Brny,-,-,2015-01-01 07:30,2015-01-01 07:28,2015-01-01 07:30,2015-01-01 07:28,X606029,2.75966,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Passage,Uppehåll,4,BÅL,BÅL,NYH,NYH,Bro-Nygård,Brny,Kungsängen,Kän,Brny-Kän,-,-,2015-01-01 07:33,2015-01-01 07:30,2015-01-01 07:34,2015-01-01 07:30,X606029,5.60240,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,5,BÅL,BÅL,NYH,NYH,Kungsängen,Kän,Kallhäll,Khä,Kän-Khä,-,-,2015-01-01 07:37,2015-01-01 07:35,2015-01-01 07:38,2015-01-01 07:34,X606029,5.16126,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,6,BÅL,BÅL,NYH,NYH,Kallhäll,Khä,Jakobsberg,Jkb,Khä-Jkb,-,-,2015-01-01 07:41,2015-01-01 07:39,2015-01-01 07:42,2015-01-01 07:38,X606029,3.58323,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,7,BÅL,BÅL,NYH,NYH,Jakobsberg,Jkb,Barkarby,Bkb,Jkb-Bkb,-,-,2015-01-01 07:45,2015-01-01 07:42,2015-01-01 07:45,2015-01-01 07:42,X606029,2.90488,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,8,BÅL,BÅL,NYH,NYH,Barkarby,Bkb,Spånga,Spå,Bkb-Spå,-,-,2015-01-01 07:48,2015-01-01 07:45,2015-01-01 07:49,2015-01-01 07:45,X606029,3.17353,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Passage,9,BÅL,BÅL,NYH,NYH,Spånga,Spå,Duvbo,Duo,Spå-Duo,-,-,2015-01-01 07:50,2015-01-01 07:49,2015-01-01 07:51,2015-01-01 07:49,X606029,2.50390,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Passage,Uppehåll,10,BÅL,BÅL,NYH,NYH,Duvbo,Duo,Sundbyberg,Sub,Duo-Sub,-,-,2015-01-01 07:52,2015-01-01 07:50,2015-01-01 07:54,2015-01-01 07:51,X606029,2.52229,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Passage,11,BÅL,BÅL,NYH,NYH,Sundbyberg,Sub,Huvudsta,Huv,Sub-Huv,-,-,2015-01-01 07:55,2015-01-01 07:54,2015-01-01 07:56,2015-01-01 07:54,X606029,1.94789,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Passage,Uppehåll,12,BÅL,BÅL,NYH,NYH,Huvudsta,Huv,Karlberg,Ke,Huv-Ke,-,-,2015-01-01 07:58,2015-01-01 07:55,2015-01-01 07:58,2015-01-01 07:56,X606029,2.45735,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,13,BÅL,BÅL,NYH,NYH,Karlberg,Ke,Stockholm C,Cst,Ke-Cst,-,-,2015-01-01 08:01,2015-01-01 07:59,2015-01-01 08:02,2015-01-01 07:58,X606029,2.08800,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,14,BÅL,BÅL,NYH,NYH,Stockholm C,Cst,Stockholm Södra,Sst,Cst-Sst,-,-,2015-01-01 08:06,2015-01-01 08:04,2015-01-01 08:07,2015-01-01 08:04,X606029,2.33011,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,15,BÅL,BÅL,NYH,NYH,Stockholm Södra,Sst,Årstaberg,Åbe,Sst-Åbe,-,-,2015-01-01 08:09,2015-01-01 08:07,2015-01-01 08:10,2015-01-01 08:07,X606029,2.61269,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,16,BÅL,BÅL,NYH,NYH,Årstaberg,Åbe,Älvsjö,Äs,Åbe-Äs,-,-,2015-01-01 08:12,2015-01-01 08:11,2015-01-01 08:14,2015-01-01 08:10,X606029,2.91984,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Passage,17,BÅL,BÅL,NYH,NYH,Älvsjö,Äs,Högdalen,Hön,Äs-Hön,-,-,2015-01-01 08:17,2015-01-01 08:15,2015-01-01 08:18,2015-01-01 08:15,X606029,3.62386,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Passage,Uppehåll,18,BÅL,BÅL,NYH,NYH,Högdalen,Hön,Farsta strand,Fas,Hön-Fas,-,-,2015-01-01 08:19,2015-01-01 08:17,2015-01-01 08:21,2015-01-01 08:18,X606029,3.97423,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,19,BÅL,BÅL,NYH,NYH,Farsta strand,Fas,Trångsund,Tåd,Fas-Tåd,-,-,2015-01-01 08:22,2015-01-01 08:21,2015-01-01 08:23,2015-01-01 08:21,X606029,2.03665,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,20,BÅL,BÅL,NYH,NYH,Trångsund,Tåd,Skogås,Skg,Tåd-Skg,-,-,2015-01-01 08:25,2015-01-01 08:23,2015-01-01 08:25,2015-01-01 08:23,X606029,1.65807,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,21,BÅL,BÅL,NYH,NYH,Skogås,Skg,Handen,Hnd,Skg-Hnd,-,-,2015-01-01 08:29,2015-01-01 08:26,2015-01-01 08:31,2015-01-01 08:25,X606029,6.50980,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,22,BÅL,BÅL,NYH,NYH,Handen,Hnd,Jordbro,Jbo,Hnd-Jbo,-,-,2015-01-01 08:32,2015-01-01 08:31,2015-01-01 08:34,2015-01-01 08:31,X606029,2.70859,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,23,BÅL,BÅL,NYH,NYH,Jordbro,Jbo,Västerhaninge,Vhe,Jbo-Vhe,-,-,2015-01-01 08:36,2015-01-01 08:34,2015-01-01 08:37,2015-01-01 08:34,X606029,2.62940,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,24,BÅL,BÅL,NYH,NYH,Västerhaninge,Vhe,Krigslida,Kda,Vhe-Kda,-,-,Saknas     -    ,2015-01-01 08:43,2015-01-01 08:44,2015-01-01 08:42,X606029,2.58815,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,26,BÅL,BÅL,NYH,NYH,Tungelsta,Ts,Hemfosa,Hfa,Ts-Hfa,-,-,2015-01-01 08:52,2015-01-01 08:48,2015-01-01 08:53,2015-01-01 08:48,X606029,5.52583,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,27,BÅL,BÅL,NYH,NYH,Hemfosa,Hfa,Segersäng,Ssä,Hfa-Ssä,-,-,2015-01-01 08:56,2015-01-01 08:53,2015-01-01 08:57,2015-01-01 08:53,X606029,5.35647,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,28,BÅL,BÅL,NYH,NYH,Segersäng,Ssä,Ösmo,Öso,Ssä-Öso,-,-,2015-01-01 09:00,2015-01-01 08:57,2015-01-01 09:01,2015-01-01 08:57,X606029,5.18656,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,29,BÅL,BÅL,NYH,NYH,Ösmo,Öso,Nynäsgård,Ngd,Öso-Ngd,-,-,2015-01-01 09:08,2015-01-01 09:01,2015-01-01 09:07,2015-01-01 09:02,X606029,8.92529,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Uppehåll,30,BÅL,BÅL,NYH,NYH,Nynäsgård,Ngd,Gröndalsviken,Gdv,Ngd-Gdv,-,-,Saknas     -    ,2015-01-01 09:07,2015-01-01 09:10,2015-01-01 09:07,X606029,1.82201,206.00,107.10,0,14,N,P
2813,002813,1,2015-01-01,RST,Uppehåll,Sista,31,BÅL,BÅL,NYH,NYH,Gröndalsviken,Gdv,Nynäshamn,Nyh,Gdv-Nyh,-,-,2015-01-01 09:12,2015-01-01 09:10,2015-01-01 09:13,2015-01-01 09:10,X606029,1.41038,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Första,Uppehåll,1,VHE,VHE,BÅL,BÅL,Västerhaninge,Vhe,Jordbro,Jbo,Vhe-Jbo,-,-,2015-01-01 07:55,2015-01-01 07:53,2015-01-01 07:56,2015-01-01 07:53,X606040,2.62940,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,2,VHE,VHE,BÅL,BÅL,Jordbro,Jbo,Handen,Hnd,Jbo-Hnd,-,-,2015-01-01 07:58,2015-01-01 07:57,2015-01-01 07:59,2015-01-01 07:56,X606040,2.70859,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,3,VHE,VHE,BÅL,BÅL,Handen,Hnd,Skogås,Skg,Hnd-Skg,-,-,2015-01-01 08:03,2015-01-01 07:59,2015-01-01 08:05,2015-01-01 07:59,X606040,6.50980,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,4,VHE,VHE,BÅL,BÅL,Skogås,Skg,Trångsund,Tåd,Skg-Tåd,-,-,2015-01-01 08:06,2015-01-01 08:05,2015-01-01 08:07,2015-01-01 08:05,X606040,1.65807,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,5,VHE,VHE,BÅL,BÅL,Trångsund,Tåd,Farsta strand,Fas,Tåd-Fas,-,-,2015-01-01 08:09,2015-01-01 08:07,2015-01-01 08:10,2015-01-01 08:07,X606040,2.03665,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Passage,6,VHE,VHE,BÅL,BÅL,Farsta strand,Fas,Högdalen,Hön,Fas-Hön,-,-,2015-01-01 08:13,2015-01-01 08:11,2015-01-01 08:13,2015-01-01 08:10,X606040,3.97423,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Passage,Uppehåll,7,VHE,VHE,BÅL,BÅL,Högdalen,Hön,Älvsjö,Äs,Hön-Äs,-,-,2015-01-01 08:15,2015-01-01 08:13,2015-01-01 08:16,2015-01-01 08:13,X606040,3.62386,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,8,VHE,VHE,BÅL,BÅL,Älvsjö,Äs,Årstaberg,Åbe,Äs-Åbe,-,-,2015-01-01 08:19,2015-01-01 08:16,2015-01-01 08:19,2015-01-01 08:16,X606040,2.91984,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,9,VHE,VHE,BÅL,BÅL,Årstaberg,Åbe,Stockholm Södra,Sst,Åbe-Sst,-,-,2015-01-01 08:22,2015-01-01 08:19,2015-01-01 08:22,2015-01-01 08:19,X606040,2.61269,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,10,VHE,VHE,BÅL,BÅL,Stockholm Södra,Sst,Stockholm C,Cst,Sst-Cst,-,-,2015-01-01 08:26,2015-01-01 08:23,2015-01-01 08:26,2015-01-01 08:22,X606040,2.33011,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,11,VHE,VHE,BÅL,BÅL,Stockholm C,Cst,Karlberg,Ke,Cst-Ke,-,-,2015-01-01 08:30,2015-01-01 08:28,2015-01-01 08:31,2015-01-01 08:28,X606040,2.08800,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Passage,12,VHE,VHE,BÅL,BÅL,Karlberg,Ke,Huvudsta,Huv,Ke-Huv,-,-,2015-01-01 08:34,2015-01-01 08:32,2015-01-01 08:34,2015-01-01 08:31,X606040,2.45735,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Passage,Uppehåll,13,VHE,VHE,BÅL,BÅL,Huvudsta,Huv,Sundbyberg,Sub,Huv-Sub,-,-,2015-01-01 08:35,2015-01-01 08:34,2015-01-01 08:36,2015-01-01 08:34,X606040,1.94789,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Passage,14,VHE,VHE,BÅL,BÅL,Sundbyberg,Sub,Duvbo,Duo,Sub-Duo,-,-,2015-01-01 08:38,2015-01-01 08:36,2015-01-01 08:38,2015-01-01 08:36,X606040,2.52229,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Passage,Uppehåll,15,VHE,VHE,BÅL,BÅL,Duvbo,Duo,Spånga,Spå,Duo-Spå,-,-,2015-01-01 08:39,2015-01-01 08:38,2015-01-01 08:40,2015-01-01 08:38,X606040,2.50390,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,16,VHE,VHE,BÅL,BÅL,Spånga,Spå,Barkarby,Bkb,Spå-Bkb,-,-,2015-01-01 08:42,2015-01-01 08:40,2015-01-01 08:43,2015-01-01 08:40,X606040,3.17353,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,17,VHE,VHE,BÅL,BÅL,Barkarby,Bkb,Jakobsberg,Jkb,Bkb-Jkb,-,-,2015-01-01 08:46,2015-01-01 08:43,2015-01-01 08:48,2015-01-01 08:43,X606040,2.90488,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,18,VHE,VHE,BÅL,BÅL,Jakobsberg,Jkb,Kallhäll,Khä,Jkb-Khä,-,-,2015-01-01 08:51,2015-01-01 08:48,2015-01-01 08:52,2015-01-01 08:48,X606040,3.58323,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Uppehåll,19,VHE,VHE,BÅL,BÅL,Kallhäll,Khä,Kungsängen,Kän,Khä-Kän,-,-,2015-01-01 08:55,2015-01-01 08:52,2015-01-01 08:56,2015-01-01 08:52,X606040,5.16126,206.00,107.10,0,14,N,P
2814,002814,1,2015-01-01,RST,Uppehåll,Passage,20,VHE,VHE,BÅL,BÅL,Kungsängen,Kän,Bro-Nygård,Brny,Kän-Brny,-,-,2015-01-01 08:58,2015-01-01 08:56,2015-01-01 08:59,2015-01-01 08:56,X606040,5.60240,206.00,107.10,0,14,N,P
